国家,组别,位置,球员,俱乐部,联赛,身价_万欧,国家队进球,国家队助攻,世界杯进球,世界杯助攻,生涯总进球,生涯总助攻,本赛季俱乐部_进球,本赛季俱乐部_助攻,主要荣誉,号码,数据来源,年龄
哥伦比亚,K组,中场,杰弗森·莱尔马,水晶宫,英超,1500,4,2,0,0,25,15,1,2,欧协联冠军 2025/26,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,31
哥伦比亚,K组,中场,里卡多·里奥斯,帕尔梅拉斯,巴西甲,1800,2,1,0,0,18,8,0,1,2024美洲杯亚军│2023巴甲冠军,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
哥伦比亚,K组,中场,金特罗,美洲队(麦德林),哥伦比亚甲,600,7,6,1,0,60,45,3,4,解放者杯 2018,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,33
哥伦比亚,K组,中场,卡斯塔尼奥,克鲁塞罗,巴西甲,800,1,0,0,0,15,8,0,0,2024美洲杯亚军│2023巴甲冠军(帕尔梅拉斯),19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,中场,普埃塔,竞技俱乐部,阿甲,500,0,1,0,0,8,10,1,1,2024美洲杯亚军│2024南美优胜者杯,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,中场,波尔蒂利亚,克拉斯诺达尔,俄超,1200,2,0,0,0,12,5,1,1,2024美洲杯亚军│2023俄罗斯超级杯,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,中场,卡拉斯卡尔,弗拉门戈,巴西甲,1000,3,2,0,0,30,18,3,2,2024美洲杯亚军│2023巴甲冠军│2023南美优胜者杯,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,中场,阿里亚斯,巴列卡诺,西甲,400,1,4,0,1,15,25,0,1,2018世界杯成员│2017/18埃因霍温荷甲冠军│多次西甲冠军(马竞),8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,中场,坎帕兹,青年人,阿甲,300,0,0,0,0,8,5,0,0,2024美洲杯亚军,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,后卫,达文森·桑切斯,加拉塔萨雷,土超,1800,2,0,0,0,12,3,1,0,土超冠军 2023/24,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,30
哥伦比亚,K组,后卫,耶里·米纳,卡利亚里,意甲,800,7,1,3,0,45,5,0,0,意甲冠军 2016/17,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,31
哥伦比亚,K组,后卫,约翰·卢库米,博洛尼亚,意甲,1500,1,0,0,0,8,3,1,0,2024美洲杯亚军│2024意大利杯冠军,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,后卫,丹尼尔·穆尼奥斯,水晶宫,英超,2500,2,4,0,0,12,18,3,4,欧协联冠军 2025/26,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,30
哥伦比亚,K组,后卫,圣地亚哥·阿里亚斯,巴列卡诺,西甲,600,1,3,0,1,10,15,0,1,2018世界杯成员│2018/19马竞西甲亚军│多次荷甲冠军,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,后卫,马查多,莱昂,墨超,400,1,0,0,0,12,5,0,0,2024美洲杯亚军│2023墨超冠军(美洲队),6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,后卫,莫西卡,比利亚雷亚尔,西甲,1200,1,3,0,0,10,18,0,1,西甲冠军 2024,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,后卫,迪塔,亨克,比甲,800,0,1,0,0,5,5,1,0,2024美洲杯亚军│2020/21比甲冠军,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,门将,大卫·奥斯皮纳,阿尔纳斯尔,沙特联,300,0,0,0,0,0,0,0,0,法甲冠军 2018 解放者杯 2016,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,37
哥伦比亚,K组,门将,卡米洛·巴尔加斯,帕丘卡,墨超,400,0,0,0,0,0,0,0,0,2024美洲杯亚军│多次墨超冠军│2023年中北美冠军联赛冠军,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
哥伦比亚,K组,门将,阿尔瓦罗·蒙特罗,百万富翁,哥伦比亚甲,250,0,0,0,0,0,0,0,0,2024美洲杯亚军│2023哥伦比亚甲冠军(百万富翁),12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,前锋,米格尔·阿尔米隆,亚特兰大联,美职联,600,5,5,0,0,60,30,3,2,美职联冠军 2018,9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,前锋,安东尼奥·萨纳布里亚,克雷莫内塞,意甲,800,8,3,0,0,60,15,4,1,2018世界杯巴拉圭成员│2021/22意甲最佳新人,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,30
巴拉圭,D组,前锋,拉蒙·索萨,帕尔梅拉斯,巴西甲,1200,4,2,0,0,25,10,5,2,2023巴甲冠军│2023解放者杯冠军│2023南美优胜者杯,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
巴拉圭,D组,前锋,亚历克斯·阿塞,独立Rivadavia,阿甲,400,2,0,0,0,30,5,8,2,2024阿甲金靴(飓风队),24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,前锋,伊西德罗·皮塔,布拉干蒂诺,巴西甲,600,2,1,0,0,30,8,3,0,2023巴甲冠军(帕尔梅拉斯),26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,前锋,加布里埃尔·阿瓦洛斯,独立(阿韦利亚内达),阿甲,500,3,1,0,0,50,10,4,1,2022南美优胜者杯冠军│2024阿根廷杯冠军(独立),22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,前锋,古斯塔沃·卡瓦列罗,朴茨茅斯,英冠,350,1,0,0,0,18,3,1,0,2023英冠升级附加赛冠军(朴茨茅斯),13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,前锋,胡利奥·恩西索,斯特拉斯堡,法甲,1200,3,2,0,0,18,10,2,1,2022/23英冠冠军(布莱顿)│2022南美U20冠军成员,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,22
巴拉圭,D组,中场,迭戈·戈麦斯,布莱顿,英超,1500,3,2,0,0,12,8,1,1,2022阿甲冠军(河床租借期间),10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,23
巴拉圭,D组,中场,马蒂亚斯·加拉尔扎,亚特兰大联,美职联,600,2,1,0,0,15,6,0,1,2024南美优胜者杯冠军(河床租借期间),19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,中场,安德烈斯·库瓦斯,温哥华白浪,美职联,400,0,2,0,0,8,10,0,0,2023加拿大冠军(温哥华白浪)│2019法甲冠军(尼姆),11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,中场,毛里西奥·马加良斯,帕尔梅拉斯,巴西甲,300,0,0,0,0,5,3,0,1,2023巴甲冠军│2023解放者杯冠军,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,中场,达米安·博巴迪利亚,圣保罗,巴西甲,350,1,0,0,0,6,2,1,1,2022巴拉圭甲冠军(波特诺山),18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,中场,布莱恩·奥赫达,奥兰多城,美职联,250,1,0,0,0,8,3,0,0,2022美职联杯冠军(奥兰多城),20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,中场,亚历杭德罗·罗梅罗,阿尔艾因,阿联酋联,500,4,3,0,0,35,18,0,0,2021亚冠冠军(阿尔艾因)│2023阿联酋联冠军(阿尔艾因),17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,后卫,古斯塔沃·戈麦斯,帕尔梅拉斯,巴西甲,1500,4,0,0,0,18,3,1,0,巴甲冠军 2022/23,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,33
巴拉圭,D组,后卫,胡安·卡塞雷斯,莫斯科迪纳摩,俄超,800,1,1,0,0,8,5,0,0,2022俄罗斯超级杯(圣彼得堡泽尼特),2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,后卫,小阿隆索,米内罗竞技,巴西甲,800,1,0,0,0,12,4,0,0,2021巴甲冠军│2021巴西杯冠军│2017/18阿甲冠军(博卡),14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,后卫,何塞·卡纳莱,拉努斯,阿甲,400,0,0,0,0,4,2,0,0,2024阿根廷超级杯(拉努斯),5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,后卫,奥马尔·阿尔德雷特,桑德兰,英超,1200,2,0,0,0,8,1,1,0,2024/25英冠冠军(桑德兰)│2019巴拉圭甲冠军(波特诺山),6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
巴拉圭,D组,后卫,古斯塔沃·贝拉斯克斯,波特诺山,巴拉圭甲,300,0,0,0,0,5,1,0,0,2021/22巴拉圭甲冠军(波特诺山)│2024巴拉圭杯冠军,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,后卫,亚历杭德罗·迈达纳,塔勒雷斯,阿甲,350,0,0,0,0,3,1,0,0,2024阿根廷冠军(塔勒雷斯),3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,后卫,法比安·巴尔武埃纳,格雷米奥,巴西甲,600,3,0,0,0,12,2,0,0,巴甲冠军 2017,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,门将,奥兰多·吉尔,圣洛伦索,阿甲,250,0,0,0,0,0,0,0,0,2023阿根廷超级杯(圣洛伦索),1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,门将,小罗伯特·费尔南德斯,波特诺山,巴拉圭甲,200,0,0,0,0,0,0,0,0,2019/20/21巴拉圭甲冠军(波特诺山),23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
巴拉圭,D组,门将,加斯顿·奥利维拉,奥林匹亚,巴拉圭甲,200,0,0,0,0,0,0,0,0,2023/24巴拉圭甲冠军(奥林匹亚),12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,前锋,克里斯·伍德,诺丁汉森林,英超,600,45,10,0,0,200,40,12,1,2010世界杯新西兰成员│2022/23英冠冠军(伯恩利租借),24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,33
新西兰,G组,前锋,巴巴罗塞斯,西悉尼流浪者,澳超,32,12,5,0,0,70,30,0,0,2018/19澳超冠军(墨尔本胜利)│2018世预赛附加赛关键进球(对秘鲁),25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,前锋,本·韦恩,维尔港,英甲,40,6,1,0,0,25,5,0,0,2023/24英甲冠军(朴茨茅斯),26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,前锋,杰西·兰德尔,奥克兰FC,澳超,60,3,1,0,0,15,4,0,0,2023/24澳超冠军(奥克兰FC),13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,马修·加伯特,彼得堡联,英甲,45,3,2,0,0,12,8,0,0,2022/23英冠冠军(伯恩利),8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,卡勒姆·麦考瓦特,锡尔克堡,丹超,200,2,2,0,0,10,8,0,0,2022/23丹超冠军(锡尔克堡),10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,伊利亚·贾斯特,马瑟韦尔,苏超,150,2,3,0,0,10,6,0,0,2022/23苏超亚军(马瑟韦尔),11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,本·奥尔德,圣埃蒂安,法乙,120,1,0,0,0,8,3,0,0,2023/24法乙冠军(圣埃蒂安),18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,马尔科·斯塔门克,斯旺西,英冠,300,1,0,0,0,8,3,0,0,2022/23塞尔维亚杯冠军(贝尔格莱德红星租借),19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,24
新西兰,G组,中场,萨普里特·辛格,惠灵顿凤凰,澳超,50,2,2,0,0,12,8,0,0,2019/20德甲冠军(拜仁慕尼黑B队成员)│2019/20德甲冠军(拜仁慕尼黑),20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,亚历克斯·鲁费尔,惠灵顿凤凰,澳超,60,1,1,0,0,6,4,0,0,2019/20澳超冠军(惠灵顿凤凰),21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,瑞安·托马斯,兹沃勒,荷甲,70,5,4,0,0,20,15,0,0,2018/19荷甲冠军(PSV埃因霍温),22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,乔·贝尔,维京,挪威超,300,1,2,0,0,8,6,0,0,2024挪威超冠军(博德闪耀租借),7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,中场,拉克兰·贝利斯,纽卡斯尔喷气机,澳超,35,1,0,0,0,4,2,0,0,2023/24澳超亚军(纽卡斯尔喷气机),9,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,宾顿·泰勒,谢菲尔德,英冠,150,1,0,0,0,4,2,0,0,2023/24英冠亚军(谢菲尔德联),2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,米切尔·伯克萨尔,明尼苏达联,美职联,15,0,1,0,0,4,3,0,0,2010世界杯新西兰成员│2017美职联杯冠军(明尼苏达联前身),3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,利贝拉托·卡卡塞,雷克瑟姆,英冠,300,1,2,0,0,5,8,0,0,2022/23英甲冠军(雷克瑟姆),4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,25
新西兰,G组,后卫,弗朗西斯·德弗里斯,奥克兰FC,澳超,60,0,0,0,0,3,2,0,0,2023/24澳超冠军(奥克兰FC),5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,蒂姆·佩恩,惠灵顿凤凰,澳超,40,1,1,0,0,5,4,0,0,2019/20澳超冠军(惠灵顿凤凰),6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,南多·派纳克,奥克兰FC,澳超,40,0,0,0,0,3,1,0,0,2023/24澳超冠军(奥克兰FC),14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,苏尔曼,波特兰伐木者,美职联,150,0,0,0,0,2,1,0,0,2022美职联杯冠军(波特兰伐木工),15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,汤米·史密斯,布伦特里,英议联,10,0,0,0,0,1,2,0,0,2012/13英冠冠军(哈德斯菲尔德),16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,后卫,卡兰·埃利奥特,奥克兰FC,澳超,37,0,0,0,0,1,1,0,0,2023/24澳超冠军(奥克兰FC),17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,门将,马克斯·克罗科姆,米尔沃尔,英冠,100,0,0,0,0,0,0,0,0,2024/25英冠冠军(米尔沃尔),1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,门将,亚历克斯·保尔森,格但斯克莱希亚,波超,75,0,0,0,0,0,0,0,0,2022/23澳超冠军(奥克兰FC)│2024/25波超冠军(格但斯克莱吉亚),23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
新西兰,G组,门将,迈克尔·沃德,奥克兰FC,澳超,30,0,0,0,0,0,0,0,0,2023/24澳超冠军(奥克兰FC),12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
美国,D组,门将,马特·特纳,新英格兰革命,美职联,350,0,0,0,0,0,0,0,0,美职联冠军 2021 解放者杯 2021,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,31
美国,D组,门将,马特·弗里斯,纽约城,美职联,200,0,0,0,0,0,0,0,0,美职联冠军 2021,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,27
美国,D组,门将,克里斯·布雷迪,芝加哥火焰,美职联,55,0,0,0,0,0,0,0,0,无,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,48
美国,D组,后卫,克里斯·理查兹,水晶宫,英超,2500,2,0,0,0,10,2,1,0,无,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
美国,D组,后卫,蒂姆·里姆,夏洛特FC,美职联,100,0,2,0,0,30,8,1,0,无,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,38
美国,D组,后卫,马克·麦肯齐,图卢兹,法甲,800,0,0,0,0,8,2,0,1,法甲冠军 2024,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,27
美国,D组,后卫,奥斯顿·特拉斯蒂,凯尔特人,苏超,382,0,0,0,0,10,3,0,1,苏超冠军 2024/25,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,27
美国,D组,后卫,迈尔斯·罗宾逊,辛辛那提,美职联,500,0,0,0,0,8,1,1,0,美职联冠军 2018,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
美国,D组,后卫,安东尼·罗宾逊,富勒姆,英超,2000,1,2,0,0,15,8,0,1,无,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,28
美国,D组,后卫,塞尔吉尼奥·德斯特,PSV埃因霍温,荷甲,1800,3,5,0,0,15,8,0,2,欧冠 2020,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,25
美国,D组,后卫,亚历克斯·弗里曼,比利亚雷亚尔,西甲,300,0,0,0,0,5,2,0,1,,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,84
美国,D组,后卫,乔·斯卡利,门兴格拉德巴赫,德甲,1275,0,0,0,0,8,2,0,0,美国后防深度,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,23
美国,D组,后卫,马克斯·阿夫斯滕,哥伦布机员,美职联,340,0,0,0,0,10,3,0,1,美国后防补充,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,38
美国,D组,中场,泰勒·亚当斯,伯恩茅斯,英超,2500,2,1,0,0,15,5,2,1,德甲冠军 2022/23,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,73
美国,D组,中场,韦斯顿·麦肯尼,尤文图斯,意甲,3000,6,5,0,0,30,15,9,6,意甲冠军 2016,11,FBref全赛事 Juventus,27
美国,D组,中场,克里斯蒂安·罗尔丹,西雅图海湾人,美职联,350,0,0,0,0,10,3,4,3,美职联冠军 2019 解放者杯 2022,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,31
美国,D组,中场,塞巴斯蒂安·伯哈尔特,温哥华白浪,美职联,200,0,0,0,0,5,2,1,1,美职联冠军 2016,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,25
美国,D组,中场,马尔基·蒂尔曼,勒沃库森,德甲,3000,3,2,0,0,15,5,2,2,,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,24
美国,D组,中场,吉奥·雷纳,门兴,德甲,800,17,5,0,0,60,30,1,4,德甲冠军 2024,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,23
美国,D组,前锋,布伦登·阿伦森,利兹联,英冠,600,0,0,0,0,15,5,2,2,2022世界杯│美国锋线,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,25
美国,D组,前锋,克里斯蒂安·普利西奇,AC米兰,意甲,5000,30,18,1,0,80,40,10,5,意甲冠军 2022 欧冠 2021,9,FBref全赛事 38场10球5助(米兰队内金靴),27
美国,D组,前锋,蒂莫西·维阿,马赛,法甲,1800,1,0,0,0,15,5,4,1,2022世界杯│利比里亚总统之子,26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,26
美国,D组,前锋,亚历杭德罗·曾德哈斯,墨西哥美洲,墨超,450,0,0,0,0,15,5,2,1,墨西哥联赛美国国脚│美国锋线补充,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,28
美国,D组,前锋,弗拉林·巴洛贡,摩纳哥,法甲,3000,8,1,0,0,30,10,5,2,2022世界杯,7,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,24
美国,D组,前锋,里卡多·佩皮,PSV埃因霍温,荷甲,1500,4,0,0,0,25,8,8,4,美国锋线深度,13,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,23
美国,D组,前锋,哈吉·赖特,考文垂,英冠,780,0,0,0,0,20,5,6,3,考文垂│美国锋线补充,24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,28
墨西哥,A组,门将,何塞·兰赫尔,瓜达拉哈拉,墨超,650,0,0,0,0,0,0,0,0,中北美金杯 2023,1,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,门将,卡洛斯·阿塞韦多,桑托斯拉古纳,墨超,280,0,0,0,0,0,0,0,0,桑托斯拉古纳,23,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,42
墨西哥,A组,门将,吉列尔莫·奥乔亚,AEL利马索尔,塞浦超,140,0,0,0,0,200,50,0,0,中北美金杯 2011/15/23,12,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,40
墨西哥,A组,后卫,伊斯雷尔·雷耶斯,美洲,墨超,600,0,0,0,0,8,2,0,0,中北美金杯 2023,2,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,后卫,豪尔赫·桑切斯,塞萨洛尼基,希腊超,220,0,0,0,0,10,3,1,0,希腊杯 2019,5,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,后卫,塞萨尔·蒙特斯,莫斯科火车头,俄超,750,1,0,0,0,15,3,0,0,中北美金杯 2023 俄超冠军 2016,3,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
墨西哥,A组,后卫,约翰·巴斯克斯,热那亚,意甲,1200,1,0,0,0,15,5,0,0,2022世界杯,6,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,后卫,赫苏斯·加利亚多,托卢卡,墨超,280,0,0,0,0,5,2,0,1,,4,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,后卫,马特奥·查韦斯,阿尔克马尔,荷甲,400,0,0,0,0,8,2,1,1,墨西哥后防深度,14,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,中场,塞萨尔·韦尔塔,安德莱赫特,比甲,500,4,1,0,0,30,15,2,2,2022世界杯,15,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,中场,埃德松·阿尔瓦雷斯,费内巴切,土超,1500,3,2,0,0,20,8,0,0,中北美金杯 2023 欧联冠军 2023/24,8,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,28
墨西哥,A组,中场,阿尔瓦罗·菲达尔戈,皇家贝蒂斯,西甲,1000,0,0,0,0,10,3,1,2,西甲冠军 2024,10,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,中场,布莱恩·古铁雷斯,瓜达拉哈拉,墨超,350,0,0,0,0,10,3,0,1,,11,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,中场,埃里克·利拉,蓝十字,墨超,1200,0,0,0,0,8,2,1,1,中北美金杯 2023,16,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,中场,希尔韦托·莫拉,蒂华纳,墨超,1000,0,0,0,0,8,2,0,0,,19,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,17
墨西哥,A组,中场,路易斯·查韦斯,莫斯科迪纳摩,俄超,600,0,0,0,0,15,5,2,1,莫斯科迪纳摩│俄罗斯联赛经验丰富,18,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
墨西哥,A组,中场,奥贝德·巴尔加斯,马德里竞技,西甲,800,10,3,0,0,30,15,1,1,西甲冠军 2024,21,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,20
墨西哥,A组,中场,奥韦林·皮内达,雅典AEK,希腊超,250,0,0,0,0,8,2,0,0,雅典AEK,17,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,中场,路易斯·罗莫,瓜达拉哈拉,墨超,300,0,0,0,0,15,8,0,0,中北美金杯 2023,20,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,29
墨西哥,A组,前锋,罗伯托·阿尔瓦拉多,瓜达拉哈拉,墨超,750,0,0,0,0,15,5,2,1,,24,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,前锋,阿莱克斯·维加,托卢卡,墨超,455,0,0,0,0,15,5,3,1,中北美金杯 2023,22,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
墨西哥,A组,前锋,吉列尔莫·马丁内斯,美洲狮,墨超,150,0,0,0,0,10,3,4,2,,25,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,40
墨西哥,A组,前锋,阿曼多·冈萨雷斯,瓜达拉哈拉,墨超,1500,0,0,0,0,10,3,1,0,17岁天才,26,Transfermarkt身价+FBref/ESPN赛季数据 2025-26,X待核实
